job_id,fixture,p,prefix,deadline,policy,status,reason,timing_origin,now_elapsed,analysis_type,sample_origin,note,schedule
dagjoc8mhr3c73e58uk0,D2,2,64,300,P0,accept,UNGUARDED_MODAL,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,64,300,P0,accept,UNGUARDED_MODAL,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,64,300,P1,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,64,300,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,64,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,64,300,P2,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,64,300,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,64,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,64,300,P3,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,64,300,P3,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,64,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,5,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,5,P0,accept,UNGUARDED_MODAL,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,5,P0,accept,UNGUARDED_MODAL,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,5,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,5,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,5,P3,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,30,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,30,P0,accept,UNGUARDED_MODAL,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,30,P0,accept,UNGUARDED_MODAL,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,30,P1,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,30,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,30,P2,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,30,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,30,P3,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,30,P3,accept,ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,300,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,300,P0,accept,UNGUARDED_MODAL,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,300,P0,accept,UNGUARDED_MODAL,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,300,P1,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,300,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,300,P2,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,300,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,256,300,P3,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,256,300,P3,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,256,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P0,accept,UNGUARDED_MODAL,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P0,accept,UNGUARDED_MODAL,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P3,accept,ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P0,accept,UNGUARDED_MODAL,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P0,accept,UNGUARDED_MODAL,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P1,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P2,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P3,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P3,accept,ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P0,accept,UNGUARDED_MODAL,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P0,accept,UNGUARDED_MODAL,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P1,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P1,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P2,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P2,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P3,accept,ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P3,accept,ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D2,2,1024,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,5,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,5,P0,accept,UNGUARDED_MODAL,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,5,P0,accept,UNGUARDED_MODAL,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,30,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,30,P0,accept,UNGUARDED_MODAL,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,30,P0,accept,UNGUARDED_MODAL,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,30,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,30,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,300,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,300,P0,accept,UNGUARDED_MODAL,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,300,P0,accept,UNGUARDED_MODAL,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,300,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,300,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,1,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,1,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,299.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,1,300,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,301.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,4,5,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,4,5,P0,accept,UNGUARDED_MODAL,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,4,5,P0,accept,UNGUARDED_MODAL,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,4,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,4,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,4,5,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,4,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,4,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,4,5,P2,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,4,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,4,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,4.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,4,5,P3,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,6.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,4,30,P0,accept,UNGUARDED_MODAL,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,4,30,P0,accept,UNGUARDED_MODAL,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
dagjoc8mhr3c73e58uk0,D3,1,4,30,P0,accept,UNGUARDED_MODAL,injected_schedule,31.0,post_collection_policy_replay,decision_hardware,,late
dagjoc8mhr3c73e58uk0,D3,1,4,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,observed_receipt,14.194449834001716,post_collection_policy_replay,decision_hardware,Counterfactual deadline applied to the observed full-job client receipt time. Prefixes remain dependent on the already-paid full shot budget.,
dagjoc8mhr3c73e58uk0,D3,1,4,30,P1,fallback_incumbent,NO_ELIGIBLE_CANDIDATE,injected_schedule,29.0,post_collection_policy_replay,decision_hardware,,on_time
